crop_path,image_stem,damage_type,severity,confidence,reasoning,model
outputs/stage2_crops/crops/sindhu_v9__car-minor-dent-scratch-due-to-accident-door-collision-119409490_jpg.rf.f45becbe303638b35b3b04ae479220f1/0_0.jpg,sindhu_v9__car-minor-dent-scratch-due-to-accident-door-collision-119409490_jpg.rf.f45becbe303638b35b3b04ae479220f1,dent,moderate,0.8,"The damage includes multiple deep scratches and a dent that appears to exceed 2 cm in diameter, exposing the underlying surface.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__oct-6---16-_jpg.rf.1fa4ccebc2b3517386615fce062303ab/2_0.jpg,sindhu_v9__oct-6---16-_jpg.rf.1fa4ccebc2b3517386615fce062303ab,glass_damage,severe,0.9,"The windshield appears shattered with significant glass loss, indicating severe damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003067/2_0.jpg,cardd_yolo__003067,glass_damage,severe,0.9,"The windshield is shattered with extensive glass damage, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002455/0_0.jpg,cardd_yolo__002455,dent,severe,0.9,"The damage includes a long dent that appears to exceed 10 cm, indicating significant panel deformation.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000962/2_0.jpg,cardd_yolo__000962,glass_damage,severe,0.9,"The windshield is shattered with multiple cracks and significant glass loss, indicating severe damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000160/3_0.jpg,cardd_yolo__000160,light_damage,moderate,0.8,"The headlight appears cracked and damaged, indicating a moderate level of impact without complete breakage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_797_jpg.rf.eb8c52352b88c9efb1bc049340f81e0f/0_0.jpg,sindhu_v9__image_797_jpg.rf.eb8c52352b88c9efb1bc049340f81e0f,dent,severe,0.9,"The damage includes a significant dent on the vehicle's hood, indicating panel crush and deformation.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001029/0_0.jpg,cardd_yolo__001029,dent,moderate,0.8,"The visible damage includes a significant dent that appears to exceed 2 cm in size, indicating moderate severity.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__images--18-_jpg.rf.f02e5a05218c01c50f9ce17c839ee6e7/0_0.jpg,sindhu_v9__images--18-_jpg.rf.f02e5a05218c01c50f9ce17c839ee6e7,dent,moderate,0.8,"The dent appears to be larger than 2 cm and may have caused some paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000286/2_0.jpg,cardd_yolo__000286,glass_damage,severe,0.9,"The glass is shattered with a large hole and multiple cracks, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002288/0_6.jpg,cardd_yolo__002288,dent,moderate,0.8,"The visible dent appears to be larger than 2 cm, indicating moderate damage severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000930/2_0.jpg,cardd_yolo__000930,glass_damage,severe,0.9,"The windshield is shattered with significant glass damage, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003278/2_0.jpg,cardd_yolo__003278,glass_damage,severe,0.9,"The windshield is shattered with significant glass loss, indicating severe damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000537/0_0.jpg,cardd_yolo__000537,dent,moderate,0.8,"The dent appears to be larger than 2 cm and shows signs of paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002894/0_0.jpg,cardd_yolo__002894,dent,moderate,0.8,"The visible damage includes a dent that appears to be larger than 2 cm and shows signs of paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops_val/crops/cardd_yolo__003094/2_0.jpg,cardd_yolo__003094,glass_damage,severe,0.9,"The windshield is shattered with extensive cracking, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000295/0_3.jpg,cardd_yolo__000295,dent,moderate,0.8,"The damage includes a significant dent with visible paint damage and deformation, indicating it falls within the moderate severity range.",gpt-4o-mini
outputs/stage2_crops_val/crops/cardd_yolo__003959/2_0.jpg,cardd_yolo__003959,glass_damage,severe,0.9,"The windshield is shattered with significant glass loss, indicating severe damage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_bumper-sep23---90-_jpg.rf.605ca1a562310a4ad26f314d85b72b03/0_0.jpg,sindhu_v9__rear_bumper-sep23---90-_jpg.rf.605ca1a562310a4ad26f314d85b72b03,dent,moderate,0.8,"The damage includes a dent that appears to be larger than 2 cm and shows signs of paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_winscreen--87-_jpg.rf.8622459f1649571feb98ae38a9bbb092/2_0.jpg,sindhu_v9__rear_winscreen--87-_jpg.rf.8622459f1649571feb98ae38a9bbb092,glass_damage,severe,0.9,The image shows a shattered rear windshield with significant glass loss.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_winscreen--102-_jpg.rf.8d19157212a04cb53120878d0fde561b/2_0.jpg,sindhu_v9__rear_winscreen--102-_jpg.rf.8d19157212a04cb53120878d0fde561b,glass_damage,severe,0.9,"The windshield is shattered with a significant portion missing, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops_val/crops/cardd_yolo__003809/2_0.jpg,cardd_yolo__003809,glass_damage,severe,0.9,"The windshield is shattered with significant glass loss, indicating severe damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003203/2_0.jpg,cardd_yolo__003203,glass_damage,severe,0.9,"The windshield is shattered with significant glass loss, indicating severe damage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_251_jpg.rf.09cabb3c00a7d7199fb7c2701d446834/0_2.jpg,sindhu_v9__image_251_jpg.rf.09cabb3c00a7d7199fb7c2701d446834,dent,moderate,0.8,"The visible damage includes a dent that appears to be larger than 2 cm, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001630/0_0.jpg,cardd_yolo__001630,dent,moderate,0.8,The dent appears to be larger than 2 cm and shows significant deformation of the panel without structural impact.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000513/2_2.jpg,cardd_yolo__000513,glass_damage,severe,0.9,"The windshield is shattered with significant glass loss, indicating severe damage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_582_jpg.rf.32dec5f9a1f729859b7bd0ee70470f16/2_1.jpg,sindhu_v9__image_582_jpg.rf.32dec5f9a1f729859b7bd0ee70470f16,glass_damage,severe,0.9,"The window is shattered with significant glass loss, indicating severe damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000793/2_0.jpg,cardd_yolo__000793,glass_damage,severe,0.9,"The windshield is shattered with significant glass loss, indicating severe damage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_389_jpg.rf.3436286b137362252f1dd1729f8c3b3c/2_0.jpg,sindhu_v9__image_389_jpg.rf.3436286b137362252f1dd1729f8c3b3c,glass_damage,severe,0.9,"The rear window is completely shattered with significant glass loss, indicating major damage.",gpt-4o-mini
outputs/stage2_crops/crops/nivethetha_v1__WhatsApp-Image-2023-09-05-at-9-32-51-PM-1-_jpeg.rf.89a1d4de4b77092532acae0f508a33cd/2_1.jpg,nivethetha_v1__WhatsApp-Image-2023-09-05-at-9-32-51-PM-1-_jpeg.rf.89a1d4de4b77092532acae0f508a33cd,glass_damage,severe,0.9,"The windshield is shattered and there is significant damage to the interior, indicating major glass loss and potential structural issues.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000320/2_0.jpg,cardd_yolo__000320,glass_damage,severe,0.9,"The windshield is shattered with multiple cracks and significant glass loss, indicating severe damage.",gpt-4o-mini
outputs/stage2_crops_val/crops/cardd_yolo__003293/2_0.jpg,cardd_yolo__003293,glass_damage,severe,0.9,"The windshield shows significant damage with deep scratches and potential shattering, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003721/2_0.jpg,cardd_yolo__003721,glass_damage,severe,0.9,"The glass is shattered with a significant pattern of cracks, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002555/0_0.jpg,cardd_yolo__002555,dent,moderate,0.8,"The visible crack and deformation suggest damage greater than 2 cm, indicating a moderate severity level.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_winscreen--109-_jpg.rf.70c85f732071788aa33a148d060990c7/2_0.jpg,sindhu_v9__rear_winscreen--109-_jpg.rf.70c85f732071788aa33a148d060990c7,glass_damage,moderate,0.8,"The rear window shows significant damage with cracks and possible shattering, indicating a moderate level of glass damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001671/3_0.jpg,cardd_yolo__001671,light_damage,moderate,0.9,"The damage includes a cracked light/lens, which indicates moderate severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003233/2_0.jpg,cardd_yolo__003233,glass_damage,severe,0.9,"The windshield is shattered, indicating major glass loss and potential structural impact.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002444/2_0.jpg,cardd_yolo__002444,glass_damage,severe,0.9,"The windshield is shattered with extensive cracks, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_558_jpg.rf.63411776a2a0b3e633fa6b02db69ca72/0_3.jpg,sindhu_v9__image_558_jpg.rf.63411776a2a0b3e633fa6b02db69ca72,dent,moderate,0.8,"The dent appears to be larger than 2 cm and may have caused some paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_winscreen--84-_jpg.rf.0c4f9a67532ecce965f1ce863acf7217/2_0.jpg,sindhu_v9__rear_winscreen--84-_jpg.rf.0c4f9a67532ecce965f1ce863acf7217,glass_damage,severe,0.9,"The damage shows a large hole in the glass, indicating major glass loss and potential structural issues.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0425_JPEG.rf.a91c5d683d2a953af97787322c932447/0_0.jpg,sindhu_v9__0425_JPEG.rf.a91c5d683d2a953af97787322c932447,dent,moderate,0.8,"The visible dent appears to be larger than 2 cm, indicating a moderate level of damage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_181_jpg.rf.4a49dfeecad38e0e2a9e802ab5649bac/2_0.jpg,sindhu_v9__image_181_jpg.rf.4a49dfeecad38e0e2a9e802ab5649bac,glass_damage,severe,0.9,"The image shows a significant area of shattered glass, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_779_jpg.rf.267e2a0a7450390a5a24fd54ad2781af/3_3.jpg,sindhu_v9__image_779_jpg.rf.267e2a0a7450390a5a24fd54ad2781af,light_damage,severe,0.9,"The damage includes significant panel deformation and visible structural impact, indicating the car may not be driveable.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0869_JPEG.rf.74f9e3f2eeff7645eba379196c5d958b/0_2.jpg,sindhu_v9__0869_JPEG.rf.74f9e3f2eeff7645eba379196c5d958b,dent,severe,0.9,"The visible damage includes significant panel crush and deformation, indicating structural impact.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000238/2_4.jpg,cardd_yolo__000238,glass_damage,severe,0.9,The image shows a shattered windshield indicating major glass loss.,gpt-4o-mini
outputs/stage2_crops_val/crops/cardd_yolo__000220/2_0.jpg,cardd_yolo__000220,glass_damage,severe,0.9,"The windshield is shattered with extensive cracking, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__medium_roof--44-_jpg.rf.f32f0773dc7d71f572da27e4997af287/2_0.jpg,sindhu_v9__medium_roof--44-_jpg.rf.f32f0773dc7d71f572da27e4997af287,glass_damage,severe,0.9,"The image shows significant glass damage with a large area of the rear window missing, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003101/2_0.jpg,cardd_yolo__003101,glass_damage,severe,1.0,"The windshield is shattered with extensive cracks, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_winscreen--83-_jpg.rf.9ebf9b7856d0f2b705534b091981e28a/2_0.jpg,sindhu_v9__rear_winscreen--83-_jpg.rf.9ebf9b7856d0f2b705534b091981e28a,glass_damage,severe,0.9,"The windshield is shattered with significant glass loss, indicating major damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003974/2_0.jpg,cardd_yolo__003974,glass_damage,severe,0.9,"The windshield shows a significant crack with a large impact point, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_winscreen--98-_jpg.rf.de97353ae3026dd1ea627a6fb4b145fd/2_0.jpg,sindhu_v9__rear_winscreen--98-_jpg.rf.de97353ae3026dd1ea627a6fb4b145fd,glass_damage,severe,0.9,"The damage includes a large hole in the glass, indicating major glass loss and potential structural impact.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000956/2_0.jpg,cardd_yolo__000956,glass_damage,severe,0.9,"The windshield is shattered with significant glass loss, indicating severe damage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_winscreen--94-_jpg.rf.611e67b04621f6d93470ef27e95adeaf/2_0.jpg,sindhu_v9__rear_winscreen--94-_jpg.rf.611e67b04621f6d93470ef27e95adeaf,glass_damage,severe,0.9,"The rear window is shattered with significant glass loss, indicating major damage.",gpt-4o-mini
outputs/stage2_crops/crops/nivethetha_v1__WhatsApp-Image-2023-09-05-at-9-32-50-PM-2-_jpeg.rf.e49187fdc537f8ebacb3a4840c42c8fb/0_0.jpg,nivethetha_v1__WhatsApp-Image-2023-09-05-at-9-32-50-PM-2-_jpeg.rf.e49187fdc537f8ebacb3a4840c42c8fb,dent,severe,0.9,"The visible damage includes a significant dent and deformation of the panel, indicating structural impact.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000280/2_0.jpg,cardd_yolo__000280,glass_damage,severe,0.9,"The windshield is shattered with a significant hole, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002828/0_5.jpg,cardd_yolo__002828,dent,moderate,0.8,The visible crack in the paint and the presence of a dent suggest damage that exceeds 2 cm in size and may expose the underlying material.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__car_fender--5-_jpg.rf.7476caef3427ed528d49c6d1dd76eb5d/0_0.jpg,sindhu_v9__car_fender--5-_jpg.rf.7476caef3427ed528d49c6d1dd76eb5d,dent,severe,0.9,"The damage includes a significant dent and deformation of the panel, indicating potential structural impact and that the car may not be driveable.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000279/2_0.jpg,cardd_yolo__000279,glass_damage,severe,0.9,"The windshield is shattered with significant glass loss, indicating severe damage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_585_jpg.rf.483aa4ca4b8901a9c320927ea8998066/0_0.jpg,sindhu_v9__image_585_jpg.rf.483aa4ca4b8901a9c320927ea8998066,dent,moderate,0.8,"The visible dent appears to be larger than 2 cm and may have affected the paint, indicating a moderate level of damage.",gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__18_jpg.rf.2a0e5ac5ab582217a99a057765f4b6e8/0_0.jpg,damagelocation_v7__18_jpg.rf.2a0e5ac5ab582217a99a057765f4b6e8,dent,moderate,0.8,"The dent appears to be larger than 2 cm and may involve some paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000328/2_0.jpg,cardd_yolo__000328,glass_damage,severe,0.9,"The windshield is shattered with extensive cracks, indicating major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003194/2_0.jpg,cardd_yolo__003194,glass_damage,severe,0.9,"The windshield is shattered with significant glass loss, indicating major damage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_173_jpg.rf.be8012c15465b8be72b6ae25a3cf5236/0_1.jpg,sindhu_v9__image_173_jpg.rf.be8012c15465b8be72b6ae25a3cf5236,dent,moderate,0.8,"The damage includes a significant dent that appears to be larger than 2 cm, indicating panel deformation without structural impact.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002601/1_0.jpg,cardd_yolo__002601,scratch,moderate,0.8,"The damage shows deep scratches exposing the underlying material, indicating a severity level between mild and severe.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000253/2_0.jpg,cardd_yolo__000253,glass_damage,severe,0.9,"The glass shows significant cracking with a spiderweb pattern, indicating major damage that likely compromises the integrity of the window.",gpt-4o-mini
outputs/stage2_crops_val/crops/cardd_yolo__003785/2_0.jpg,cardd_yolo__003785,glass_damage,severe,0.9,"The rear window is shattered with significant glass loss, indicating major damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000064/1_0.jpg,cardd_yolo__000064,scratch,moderate,0.8,The damage includes deep scratches exposing the underlying material and a significant area of the panel affected.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000408/1_4.jpg,cardd_yolo__000408,scratch,moderate,0.8,"The damage includes deep scratches and visible deformation, indicating exposure of the primer or bare metal.",gpt-4o-mini
outputs/stage2_crops_val/crops/cardd_yolo__000421/2_0.jpg,cardd_yolo__000421,glass_damage,severe,0.9,"The windshield is shattered with significant glass loss, indicating severe damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000914/2_0.jpg,cardd_yolo__000914,glass_damage,severe,0.9,"The windshield is shattered with significant glass loss, indicating severe damage.",gpt-4o-mini
